Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cell surface receptor signaling pathway involved in heart development (GO:0061311)	1/17	0.0326505321055088	0.1154390036842644	0	0	32.80427631578947	112.25276043705767	NOTCH2
GO_Biological_Process_2021	basement membrane organization (GO:0071711)	1/16	0.0307590049844483	0.1154390036842644	0	0	34.99298245614035	121.8306048026202	COL4A1
GO_Biological_Process_2021	pulmonary valve morphogenesis (GO:0003184)	1/17	0.0326505321055088	0.1154390036842644	0	0	32.80427631578947	112.25276043705767	NOTCH2
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	3/310	0.0223409475660497	0.1154390036842644	0	0	5.334961997828447	20.279972807548983	NEUROD1;IGFBP3;TGFBR1
GO_Biological_Process_2021	negative regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902548)	1/12	0.0231567959712164	0.1154390036842644	0	0	47.72727272727273	179.71546945510647	SEMA6A
GO_Biological_Process_2021	positive regulation of neuron migration (GO:2001224)	1/13	0.0250627766358881	0.1154390036842644	0	0	43.74780701754386	161.27067055781572	SEMA6A
GO_Biological_Process_2021	mature B cell differentiation involved in immune response (GO:0002313)	1/13	0.0250627766358881	0.1154390036842644	0	0	43.74780701754386	161.27067055781572	NOTCH2
GO_Biological_Process_2021	negative regulation of cartilage development (GO:0061037)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	TGFBR1
GO_Biological_Process_2021	atrial septum development (GO:0003283)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	NOTCH2
GO_Biological_Process_2021	branching involved in blood vessel morphogenesis (GO:0001569)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	COL4A1
GO_Biological_Process_2021	sequestering of extracellular ligand from receptor (GO:0035581)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	FSTL1
GO_Biological_Process_2021	negative regulation of smooth muscle cell migration (GO:0014912)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	IGFBP3
GO_Biological_Process_2021	synaptic membrane adhesion (GO:0099560)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	GPC6
GO_Biological_Process_2021	neuron fate commitment (GO:0048663)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	TGFBR1
GO_Biological_Process_2021	regulation of lipase activity (GO:0060191)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	PCSK6
GO_Biological_Process_2021	positive regulation of SMAD protein signal transduction (GO:0060391)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	TGFBR1
GO_Biological_Process_2021	thymus development (GO:0048538)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	TGFBR1
GO_Biological_Process_2021	pathway-restricted SMAD protein phosphorylation (GO:0060389)	1/13	0.0250627766358881	0.1154390036842644	0	0	43.74780701754386	161.27067055781572	TGFBR1
GO_Biological_Process_2021	negative regulation of chondrocyte differentiation (GO:0032331)	1/15	0.0288638744726761	0.1154390036842644	0	0	37.49436090225564	132.92367662225746	TGFBR1
GO_Biological_Process_2021	endothelial cell differentiation (GO:0045446)	1/14	0.0269651339122192	0.1154390036842644	0	0	40.38056680161943	145.90349135778567	FSTL1
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	2/144	0.032063043959486	0.1154390036842644	0	0	7.544347164065474	25.95294044402098	IGFBP3;PFN2
GO_Biological_Process_2021	eosinophil migration (GO:0072677)	1/16	0.0307590049844483	0.1154390036842644	0	0	34.99298245614035	121.8306048026202	SCG2
GO_Biological_Process_2021	eosinophil chemotaxis (GO:0048245)	1/16	0.0307590049844483	0.1154390036842644	0	0	34.99298245614035	121.8306048026202	SCG2
GO_Biological_Process_2021	mesenchyme development (GO:0060485)	1/16	0.0307590049844483	0.1154390036842644	0	0	34.99298245614035	121.8306048026202	TGFBR1
GO_Biological_Process_2021	filopodium assembly (GO:0046847)	1/16	0.0307590049844483	0.1154390036842644	0	0	34.99298245614035	121.8306048026202	FGD6
GO_Biological_Process_2021	amyloid-beta metabolic process (GO:0050435)	1/17	0.0326505321055088	0.1154390036842644	0	0	32.80427631578947	112.25276043705767	BACE2
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	3/351	0.0307484899903012	0.1154390036842644	0	0	4.696599616858237	16.3531577991271	COL1A1;COL4A1;TGFBR1
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	2/140	0.030447859255328	0.1154390036842644	0	0	7.764590677634156	27.1119286762232	NEDD9;ROR1
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	3/345	0.0294269763714072	0.1154390036842644	0	0	4.780458089668616	16.855146899333484	IGFBP3;FSTL1;SCG2
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	3/345	0.0294269763714072	0.1154390036842644	0	0	4.780458089668616	16.855146899333484	COL1A1;SOX6;TGFBR1
GO_Biological_Process_2021	embryonic cranial skeleton morphogenesis (GO:0048701)	1/15	0.0288638744726761	0.1154390036842644	0	0	37.49436090225564	132.92367662225746	TGFBR1
GO_Biological_Process_2021	regulation of lymphocyte activation (GO:0051249)	1/15	0.0288638744726761	0.1154390036842644	0	0	37.49436090225564	132.92367662225746	PAG1
GO_Biological_Process_2021	regulation of lipoprotein lipase activity (GO:0051004)	1/21	0.0401807395442246	0.1170598878721743	0	0	26.23815789473684	84.33908236365446	PCSK6
GO_Biological_Process_2021	negative regulation of cell communication (GO:0010648)	1/21	0.0401807395442246	0.1170598878721743	0	0	26.23815789473684	84.33908236365446	IGFBP3
GO_Biological_Process_2021	regulation of cardiac muscle cell proliferation (GO:0060043)	1/21	0.0401807395442246	0.1170598878721743	0	0	26.23815789473684	84.33908236365446	TGFBR1
GO_Biological_Process_2021	sensory perception of pain (GO:0019233)	1/21	0.0401807395442246	0.1170598878721743	0	0	26.23815789473684	84.33908236365446	SCN9A
