mirna	Astrocyte	B_cell	CD4_T	CD8_T	Microglia	Monocyte	NK_cell	Oligodendrocyte	T_cell	Th17	Treg
hsa-miR-10b-3p	3.767442831303924e-05	5.229598900768906e-05	2.7209758627577685e-05	9.14855336304754e-05	2.4290146029670723e-05	1.2985819921595976e-05	2.7495023459778167e-05	9.344018508272711e-06	4.390681715449318e-05	1.6868692910065874e-05	1.4498128621198703e-05
hsa-miR-10b-5p	3.4366232284810394e-05	4.2454994400031865e-05	4.406084190122783e-05	6.733223563060164e-05	7.52385167288594e-05	3.645525066531263e-05	2.5103157895500772e-05	4.6153083530953154e-05	1.867128230514936e-05	4.435500886756927e-05	5.47478448424954e-05
hsa-miR-11181-3p	9.14464453671826e-06	4.062371772306506e-06	7.91366801422555e-06	1.444899316993542e-05	6.954924629098969e-06	7.381311661447398e-06	7.3978412729047704e-06	7.5717198342317715e-06	4.6236773414420895e-06	4.398491910251323e-06	8.051520126173273e-06
hsa-miR-11181-5p	4.2937215766869485e-05	1.3412232874543406e-05	6.312643381534144e-05	1.59189039550256e-05	2.2457643353845924e-05	2.3914299163152464e-05	2.5387202185811475e-05	6.56367819829029e-06	1.0697636753320694e-05	2.007670991588384e-05	1.0814412235049531e-05
hsa-miR-11399	8.39329823065782e-06	1.12113484647125e-05	2.6226207410218194e-05	9.408983714820351e-06	1.6790938389021903e-05	5.319908268575091e-06	8.15101793705253e-06	1.1608057320700027e-05	1.1785877177317161e-05	1.9649003661470488e-05	1.9991834051324986e-05
hsa-miR-11401	1.3441595001495443e-05	1.736010381137021e-05	8.621883353043813e-06	6.492633474408649e-06	1.1363288649590686e-05	8.300866284116637e-06	8.744569640839472e-06	1.0769696928036865e-05	4.938970960211009e-06	1.957923814188689e-05	1.0269522135786247e-05
hsa-miR-1178-3p	1.3908189430367202e-05	2.690824658202473e-06	1.9362129023647867e-05	8.834368600219022e-06	2.6710122256190516e-06	1.00745110103162e-05	1.1115862434962764e-05	1.985549943128717e-06	9.663311175245326e-06	7.88006673246855e-06	8.697175871930085e-06
hsa-miR-1178-5p	1.8367283018960734e-06	2.1579219264822314e-06	8.503790809299971e-07	7.1366139309247956e-06	2.179728880946641e-06	1.2493044323491631e-06	1.0551231071076472e-06	2.4132855287462007e-06	1.9322408206789987e-06	1.278959871342522e-06	1.1945687674597139e-06
hsa-miR-1179	0.0021747935097664595	0.0033006861340254545	0.004209211096167564	0.0013902587816119194	0.003164689987897873	0.0024472542572766542	0.0019207160221412778	0.0032163606956601143	0.00013205103459767997	0.00010719636338762939	0.00032490375451743603
hsa-miR-1180-5p	0.000887410482391715	0.0033895932137966156	0.005794437136501074	0.009941251948475838	0.0005328754195943475	0.005053212866187096	0.0014106895541772246	0.005347089376300573	0.003036928130313754	0.005941075272858143	0.0014072220074012876
hsa-miR-1182	6.875585313537158e-06	7.475937309209257e-06	1.7478740119258873e-05	3.297041985206306e-05	8.825127224554308e-06	7.718725100858137e-06	5.661269369738875e-06	5.2010964282089844e-06	3.2608134006295586e-06	3.565233328117756e-06	1.8283411918673664e-05
hsa-miR-1183	1.991189674299676e-05	2.817206404870376e-05	3.463021494098939e-05	9.957396832760423e-05	2.1793024643557146e-05	3.315844151074998e-05	3.456272679613903e-05	3.2640702556818724e-05	3.2616244425298646e-05	3.1282834243029356e-05	2.3282920665224083e-05
hsa-miR-1184	2.1388439108704915e-06	2.316109885214246e-06	6.615455731662223e-06	4.79814025311498e-06	1.6419987787230639e-06	2.3065399545885157e-06	5.833871909999289e-06	2.0474196844588732e-06	6.5752165028243326e-06	8.362128028238658e-06	2.2711562905897154e-06
hsa-miR-1185-1-3p	1.9914932636311278e-05	2.1019459381932393e-05	7.682825525989756e-05	0.00011881992395501584	2.038349884969648e-05	1.3078572919766884e-05	6.414257222786546e-05	3.933333573513664e-05	1.484109179727966e-05	6.383127038134262e-05	2.476986264809966e-05
hsa-miR-1185-2-3p	6.960066093597561e-05	0.00012855284148827195	0.0003614967572502792	0.0002499127003829926	7.749097130727023e-05	0.00010465915693202987	0.00017829457647167146	0.00015764526324346662	6.39591453364119e-05	9.001210855785757e-05	6.448658677982166e-05
hsa-miR-1185-5p	1.3723104075324954e-06	1.750161800373462e-06	1.845154997681675e-06	2.6494333269511117e-06	1.1147830036861706e-06	1.188608393931645e-06	2.7494243113324046e-06	9.974294243875192e-07	2.0248421606083866e-06	2.2476604044641135e-06	1.4211993857315974e-06
hsa-miR-1193	1.102059741242556e-06	1.2032135146000655e-06	1.050000037139398e-06	1.2863372376159532e-06	7.52104597268044e-07	4.017521177956951e-07	7.007240583334351e-07	1.1200428389201988e-06	5.201299018153804e-07	4.2581245907058474e-07	6.642632115472225e-07
hsa-miR-1197	2.363459543630597e-06	1.0291261787642725e-05	2.7467126528790686e-06	4.0960730984807014e-06	5.369061000237707e-06	5.586118277278729e-06	6.870891411381308e-06	6.032439159753267e-06	5.756587597716134e-06	4.848057869821787e-06	2.3262216473085573e-06
hsa-miR-1199-5p	1.3945089449407533e-05	3.1686577131040394e-06	1.755874473019503e-05	2.097024116665125e-05	8.822304153000005e-06	7.864762665121816e-06	1.2344807146291714e-05	5.012725523556583e-06	4.026522219646722e-06	4.037312464788556e-06	1.647827411943581e-05
hsa-miR-1200	4.809065558220027e-06	7.243413620017236e-06	8.601676199759822e-06	6.401457540050615e-06	4.326964699430391e-06	3.983821443398483e-06	4.980245194019517e-06	6.995900548645295e-06	6.381462299032137e-06	4.763507604366168e-06	5.95388655710849e-06
hsa-miR-1202	5.338592018233612e-06	4.749603249365464e-06	9.084980774787255e-06	1.6346935808542185e-05	1.7658432625466958e-05	8.437008546025027e-06	3.6424016798264347e-06	1.0338651009078603e-05	2.0471446987357922e-05	1.1170035577379167e-05	5.231569048191886e-06
hsa-miR-1204	3.3760272799554514e-06	2.493856982255238e-06	4.231482307659462e-06	7.342476692429045e-06	4.3235827433818486e-06	7.156343599490356e-06	3.0196879379218444e-06	2.238277602373273e-06	4.9495142775413115e-06	1.3293783922563307e-06	2.6927507406071527e-06
hsa-miR-1205	0.00019222410628572106	5.228962982073426e-05	0.00023533127387054265	3.64884253940545e-05	0.0001024838857119903	0.00012030904326820746	0.00010649587056832388	3.477021164144389e-05	2.2480029656435363e-05	1.0035946615971625e-05	8.288977369375061e-06
hsa-miR-1206	8.88330669113202e-06	2.306646820215974e-05	2.3850216166465543e-05	1.9155771951773204e-05	1.2584993783093523e-05	3.7104152852407424e-06	2.6318484742660075e-05	2.159670475521125e-05	6.827222023275681e-06	8.161109690263402e-06	4.597553015628364e-06
hsa-miR-1207-3p	1.602490920049604e-05	9.693545507616363e-06	7.3965752562799025e-06	1.457739926991053e-05	1.4877587091177702e-05	6.85315308146528e-06	1.3828307601215784e-05	2.092954673571512e-05	4.338075996201951e-06	2.8584930987562984e-05	1.70929342857562e-05
hsa-miR-1207-5p	5.537633569474565e-06	1.3115034562360961e-05	4.179860115982592e-05	6.33968593319878e-05	1.1906820873264223e-05	7.111642844392918e-06	3.428520358284004e-05	1.8726559574133717e-05	6.545391897816444e-06	1.1822718988696579e-05	1.5201454516500235e-05
hsa-miR-1208	2.3509059246862307e-05	2.850351665983908e-05	2.2298192561720498e-05	5.047671584179625e-05	5.868609150638804e-06	8.95405810297234e-06	1.072876784746768e-05	9.658191629569046e-06	7.032732810330344e-06	1.1003950021404307e-05	4.836092102777911e-06
hsa-miR-12113	2.7685230179486098e-06	4.011462806374766e-06	3.632525704233558e-06	7.561795428046025e-06	3.2022221603256185e-06	4.741265911434311e-06	2.7911873985431157e-06	3.6479063965089153e-06	3.7105446608620696e-06	3.7194918149907608e-06	2.7883957045560237e-06
hsa-miR-12114	1.4890848433424253e-05	1.0710764399846084e-05	4.054071905557066e-05	6.553853745572269e-05	4.5110056817065924e-05	2.580486579972785e-05	3.599866613512859e-05	2.9876733606215566e-05	1.3181636859371793e-05	1.868808249128051e-05	6.095978733355878e-06
hsa-miR-12115	6.3921816035872325e-06	8.949886250775307e-06	1.7721709809848107e-05	9.902364581648726e-06	9.038773896463681e-06	6.037573257344775e-06	1.2218446499900892e-05	5.915638666920131e-06	1.808395973057486e-05	8.906245057005435e-06	1.1161479960719589e-05
hsa-miR-12116	1.5058432154546608e-06	1.2942800822202116e-06	1.9808474007732e-06	3.99944565288024e-06	2.766144916677149e-06	1.5016460110928165e-06	1.9859160147461807e-06	1.5823069361431408e-06	2.2090025595389307e-06	1.9078761397395283e-06	2.6428781438880833e-06
hsa-miR-12117	5.085273642180255e-06	3.819466201093746e-06	1.0686480891308747e-05	1.722789602354169e-05	4.74023909191601e-06	1.0936899343505502e-05	1.632359817449469e-05	2.904235088863061e-06	8.808876373223029e-06	4.834407718590228e-06	5.940408300375566e-06
hsa-miR-12118	3.678360735648312e-05	4.761047966894694e-05	6.646461406489834e-05	7.664794247830287e-05	5.697162123396993e-05	6.440527067752555e-05	2.973180562548805e-05	5.2825878810836e-05	4.870198245043866e-05	3.01543295790907e-05	6.921197928022593e-05
hsa-miR-12119	0.0006204237579368055	0.0006395974196493626	0.0005506137385964394	0.002272116020321846	0.0003549846005626023	0.00042381981620565057	0.0023463766556233168	0.0008006391581147909	0.00037996587343513966	0.0006013083038851619	0.0007831558468751609
hsa-miR-12120	0.0001494943571742624	2.3854254322941415e-05	0.00025990643189288676	6.477665738202631e-05	0.00015376106603071094	0.00014845984696876258	0.00031541314092464745	8.282509952550754e-05	6.734845374012366e-05	0.00016383860202040523	0.00013390564708970487
hsa-miR-12121	8.856057320372202e-06	6.1853393162891734e-06	1.113769303628942e-05	5.420293746283278e-06	7.3960986810561735e-06	3.4688912364799762e-06	2.8601536996575305e-06	6.330035830615088e-06	1.0416720215289388e-05	2.6415966658532852e-06	6.5301251197524834e-06
hsa-miR-12122	1.9328905182192102e-05	1.0093194759974722e-05	3.226004628231749e-05	3.6710702261189e-05	2.0207109628245234e-05	9.734647392178886e-06	2.4592180125182495e-05	2.1486994228325784e-05	1.6540683645871468e-05	2.350299655518029e-05	1.846932173066307e-05
hsa-miR-12123	1.1802761946455576e-05	1.800738027668558e-05	2.7213374778511934e-05	2.7866697564604692e-05	1.784226333256811e-05	1.2779596545442473e-05	1.710897049633786e-05	3.105552605120465e-05	1.2766248801199254e-05	2.5839926820481196e-05	1.4698247468913905e-05
hsa-miR-12124	2.5743185688043013e-05	2.3393462470266968e-05	5.549335037358105e-05	3.258925789850764e-05	8.869152225088328e-05	6.222796946531162e-05	4.9695270718075335e-05	3.5762848710874096e-05	3.2649859349476174e-05	5.895073991268873e-05	4.510165672400035e-05
hsa-miR-12125	9.78034131549066e-06	4.8299471018253826e-06	2.4744764232309535e-05	9.418497938895598e-06	9.273455361835659e-06	4.153285317443078e-06	3.0529656214639544e-05	5.843800408911193e-06	1.09845041151857e-05	8.437170436081942e-06	7.043592631816864e-06
hsa-miR-12126	1.0458002179802861e-05	3.2670400287315715e-06	1.4090513104747515e-05	1.127073664974887e-05	9.592998139851261e-06	4.149482265347615e-06	3.2513655696675414e-06	6.941924766579177e-06	4.3967920646537095e-06	1.5618496036040597e-05	7.438211468979716e-06
hsa-miR-12127	1.4614763585996116e-06	9.139793064605328e-07	1.6868273178261006e-06	3.83106680601486e-06	2.251013029308524e-06	9.782075949260616e-07	3.7587867609545356e-06	1.4043273495190078e-06	2.141032609870308e-06	2.818317625497002e-06	6.19650518274284e-06
hsa-miR-12128	2.972922084154561e-05	1.0870906407944858e-05	2.4357323127333075e-05	2.573622259660624e-05	1.1358494703017641e-05	1.975044324353803e-05	2.461519034113735e-05	1.0627232768456452e-05	2.6910136512015015e-05	8.695645192347001e-06	1.4627948075940367e-05
hsa-miR-12129	9.700429473014083e-06	2.989900895045139e-05	2.0394596504047513e-05	2.836524072336033e-05	1.9291839635116048e-05	1.630008227948565e-05	2.1356181605369784e-05	2.7300522560835816e-05	1.3241450687928591e-05	3.8912468880880624e-05	3.244930485379882e-05
hsa-miR-12130	7.241122148116119e-06	6.0934889916097745e-06	7.796498721290845e-06	1.016665919451043e-05	2.4356208996323403e-06	3.6881008327327436e-06	8.444949344266206e-06	4.921686922898516e-06	4.023086603410775e-06	1.0723046216298826e-05	6.109939477028092e-06
hsa-miR-12131	1.0863385796255898e-05	1.1391626685508527e-05	1.334509488515323e-05	5.6101675909303594e-06	8.215979505621362e-06	4.213756710669259e-06	1.6522277292096987e-05	7.703502888034564e-06	4.859924501943169e-06	1.2810594853363e-05	5.716576197301038e-06
hsa-miR-12132	5.195725316298194e-05	5.752934521296993e-05	6.629339623032138e-05	9.4345145043917e-05	6.414641393348575e-05	6.0459147789515555e-05	2.485451659595128e-05	4.0921102481661364e-05	3.064781776629388e-05	2.457059053995181e-05	4.898954284726642e-05
hsa-miR-12133	4.604948844644241e-05	9.727319411467761e-05	0.00023188813065644354	7.43079581297934e-05	0.00010168504377361387	2.0272622350603342e-05	0.00018339410598855466	0.00012452647206373513	9.49517052504234e-05	3.1786785257281736e-05	5.561747093452141e-05
hsa-miR-12135	1.1205425835214555e-05	8.56070255395025e-06	7.84899020800367e-06	2.4546432541683316e-05	1.4580808056052774e-05	1.826408515626099e-05	7.702805305598304e-06	5.764450179412961e-06	5.85512589168502e-06	1.888022234197706e-05	7.075021130731329e-06
hsa-miR-12136	0.0002134510432370007	0.00028541238862089813	0.00021318723156582564	0.00028637077775783837	0.00010653709614416584	0.00027053855592384934	0.0003027885686606169	0.0001344315824098885	0.00022301534772850573	0.00023469685402233154	0.00011867858847836033
hsa-miR-122-3p	1.8570192423794651e-06	1.0759978295027395e-06	2.130041139025707e-06	2.4645203211548505e-06	6.20370144588378e-07	7.892609232840186e-07	2.3233228603203315e-06	1.681901267147623e-06	3.1872186809778214e-06	1.3241724445833825e-06	2.387972244832781e-06
hsa-miR-122-5p	6.69151486363262e-05	4.101621379959397e-05	0.0001193317148135975	4.187557351542637e-05	7.43489435990341e-05	8.759031334193423e-05	8.960810373537242e-05	5.513962241820991e-05	6.237640627659857e-05	7.18615046935156e-05	4.995661220164038e-05
hsa-miR-1224-3p	4.856358827964868e-06	3.1015551940072328e-06	4.762302523886319e-06	2.905173460021615e-06	5.521475941350218e-06	2.337531441298779e-06	8.666489520692267e-06	3.260548965045018e-06	3.303039420643472e-06	3.5112414025206817e-06	3.574042239051778e-06
hsa-miR-1224-5p	2.406468047411181e-05	1.092726961360313e-05	4.2600462620612234e-05	1.549383159726858e-05	2.206400313298218e-05	4.899775012745522e-05	3.22780069836881e-05	2.0390512872836553e-05	1.3795999620924704e-05	2.2213891497813165e-05	2.2353608073899522e-05
hsa-miR-1225-3p	1.7589009075891227e-05	1.2011641956632957e-05	2.334234341105912e-05	2.9326776711968705e-05	9.0747953436221e-06	1.7295824363827705e-05	2.4730426957830787e-05	6.410076821339317e-06	1.3550539733842015e-05	1.1357921721355524e-05	3.781813575187698e-05
hsa-miR-1225-5p	6.313067387964111e-06	2.2572266971110366e-06	8.183586942323018e-06	2.388198936387198e-06	1.23443896882236e-06	4.412102953210706e-06	9.446014701097738e-06	2.0146694623690564e-06	4.674723186326446e-06	2.287336428707931e-06	6.521363502542954e-06
hsa-miR-1226-3p	1.4743666270078393e-06	2.409513626844273e-06	1.1756518460970256e-06	1.6227519381573074e-06	1.4090757076701266e-06	1.1466070191090694e-06	1.6393015584981185e-06	2.2740687199984677e-06	9.160300464827742e-07	1.873866267487756e-06	2.307664544787258e-06
hsa-miR-1226-5p	5.3074618335813284e-05	5.518483158084564e-05	0.00011921569239348173	5.0986949645448476e-05	8.175186667358503e-05	6.109316018410027e-05	6.491716339951381e-05	0.00013971503358334303	1.8297912902198732e-05	0.00011629418440861627	0.00011175108375027776
hsa-miR-1227-3p	2.2319696654449217e-05	8.384130524063949e-06	6.597211267944658e-06	1.2017171684419736e-05	1.5170980077527929e-05	6.099554866523249e-06	2.555148967076093e-05	2.939789555966854e-05	8.903214620659128e-06	4.313587851356715e-05	2.7432428396423347e-05
hsa-miR-1227-5p	1.9326053006807342e-05	4.977035132469609e-06	1.7379103155690245e-05	1.204696309287101e-05	1.337311914539896e-05	8.709705070941709e-06	1.0114506039826665e-05	8.56433962326264e-06	8.140646968968213e-06	1.2187692846055143e-05	1.2980978681298438e-05
hsa-miR-1228-3p	6.1334098973020446e-06	5.094039806863293e-06	6.179533102113055e-06	1.9600831365096383e-05	6.039925665390911e-06	5.77950595470611e-06	3.759605306186131e-06	6.403157840395579e-06	6.021175977366511e-06	5.417964985099388e-06	2.0184984350635204e-06
hsa-miR-1229-3p	4.813389386981726e-05	6.793211014155531e-06	4.04893871746026e-05	2.7460504497867078e-05	5.533025614568032e-05	2.2263713617576286e-05	2.0973500795662403e-05	3.897856913681608e-06	1.5894513126113452e-05	4.1058112401515245e-05	1.1719996109604836e-05
hsa-miR-1229-5p	5.499329063241021e-07	3.464068356606731e-07	1.6216597487073159e-06	7.166042905737413e-07	4.284850092517445e-07	6.016811084919027e-07	2.428303560009226e-06	1.1440556590969209e-06	1.246589590664371e-06	8.831880222714972e-07	6.508222440970712e-07
hsa-miR-122b-3p	1.236696903106349e-06	1.654376774240518e-06	4.702367732534185e-06	7.387580808426719e-06	1.4042157090443652e-06	1.10888208837423e-06	2.167541879316559e-06	3.453628096394823e-06	9.344850013803807e-07	5.202779902901966e-06	2.653181354617118e-06
hsa-miR-122b-5p	7.72743715060642e-06	1.1184246432094369e-05	2.5319595806649886e-05	2.739845876931213e-05	1.1432338396843988e-05	9.22087474464206e-06	1.3140223927621264e-05	1.0150793059438001e-05	1.7073551134672016e-05	1.5223395166685805e-05	1.191379578813212e-05
hsa-miR-1231	1.3461327398545109e-05	4.288750915293349e-06	1.8188638932770118e-05	1.4303394891612697e-05	6.2464641814585775e-06	1.8534572518547066e-05	1.1059202734031714e-05	5.692080776498187e-06	1.8758850274025463e-05	1.0248432772641536e-05	1.7522324924357235e-05
hsa-miR-1233-3p	1.2724016414722428e-05	2.2813012492406415e-06	2.595973273855634e-05	4.7763519432919566e-06	4.99509269502596e-06	1.790237888599222e-06	1.5052391972858459e-05	2.3083308406057768e-05	4.705892024503555e-06	1.3240933185443282e-05	4.444357728061732e-06
hsa-miR-1233-5p	3.20874823955819e-05	5.318377952789888e-05	5.777927435701713e-05	0.0001463280786992982	6.708108412567526e-05	4.415468720253557e-05	3.643983291112818e-05	3.9502592699136585e-05	9.125999349635094e-05	0.00010714407835621387	2.7124162443215027e-05
hsa-miR-1236-3p	2.706754457904026e-05	0.00010284330346621573	0.00022053315478842705	9.900264558382332e-05	0.00010762054444057867	0.00010352743265684694	0.00016357599815819412	0.00017441940144635737	9.379195398651063e-05	0.0001527401909697801	0.00026687674107961357
hsa-miR-1236-5p	4.356475255917758e-05	5.228965892456472e-05	3.195054887328297e-05	3.3575222914805636e-05	2.542131915106438e-05	3.182633008691482e-05	3.733050834853202e-05	3.7770045310026035e-05	2.6564166546449997e-05	6.608004332520068e-05	2.7230227715335786e-05
hsa-miR-1237-3p	1.6067391698015854e-05	1.8993099729414098e-05	4.680227721109986e-05	2.372737435507588e-05	3.885605474351905e-05	1.0912463039858267e-05	3.8463782402686775e-05	2.182202115363907e-05	3.433956590015441e-05	2.06874556170078e-05	2.45530936808791e-05
hsa-miR-1237-5p	8.610387567387079e-07	6.400705387932248e-07	1.5151802017498994e-06	1.100549070542911e-06	6.344664598145755e-07	6.140343202787335e-07	9.320324352302123e-07	7.142168669815874e-07	4.58715646800556e-07	7.195382067948231e-07	7.014452307885222e-07
hsa-miR-1238-3p	1.9670262929594173e-07	2.757824120180885e-07	7.894021223364689e-07	4.986562203157519e-07	1.7705286836644518e-07	1.2299946661187278e-07	1.65812451768943e-07	2.0690210078555538e-07	7.539979378634598e-07	1.9563351827400766e-07	5.303264742906322e-07
hsa-miR-1238-5p	1.447686918254476e-05	1.616502686374588e-06	1.5146550140343606e-05	1.4165199900162406e-05	2.225938033006969e-06	1.1270129107288085e-05	4.52207495982293e-06	1.5831442397029605e-06	1.5474515748792328e-05	7.039982392598176e-06	8.185992555809207e-06
hsa-miR-124-3p	7.809465023456141e-05	7.57342713768594e-05	0.0001306140620727092	8.141583384713158e-05	8.208434883272275e-05	8.289317338494584e-05	0.0001574936613906175	3.748340895981528e-05	4.3090927647426724e-05	9.755742939887568e-05	8.57774939504452e-05
hsa-miR-124-5p	3.067949364776723e-05	6.721859790559392e-06	4.999927568860585e-06	3.483365071588196e-05	2.1037250917288475e-05	3.0511691875290126e-05	7.351634394581197e-06	5.482376309373649e-06	1.090883233700879e-05	1.6045980373746715e-05	8.537967914890032e-06
hsa-miR-1243	2.6581062684272183e-06	1.8698498024605215e-05	1.710538344923407e-05	4.6693472540937364e-05	9.720227353682276e-06	3.1410854717250913e-06	8.256138244178146e-06	2.1010246200603433e-05	4.347160938777961e-06	2.2329610146698542e-05	1.1034939234377816e-05
hsa-miR-1244	8.033257472561672e-06	1.0182317964790855e-05	2.587526432762388e-05	2.0342826246633194e-05	1.2589211110025644e-05	7.642807759111747e-06	1.1802817425632384e-05	1.1090173757111188e-05	1.8132337572751567e-05	7.034321242826991e-06	2.750281782937236e-05
hsa-miR-1245a	1.237559445144143e-05	5.339589279174106e-06	9.364548532175831e-06	2.7332742320140824e-05	8.161690857377835e-06	1.2428081390680745e-05	3.623771590355318e-06	6.818848760303808e-06	1.6611145838396624e-05	7.075219400576316e-06	7.886565072112717e-06
hsa-miR-1245b-3p	1.5969943660820718e-06	2.968472244901932e-06	3.91341200156603e-06	3.1874988053459674e-06	2.516291488063871e-06	1.662755494180601e-06	3.813339390035253e-06	1.9571664324757876e-06	2.109008164552506e-06	5.43465330338222e-06	2.580768295956659e-06
hsa-miR-1245b-5p	2.9932116376585327e-05	1.971948950085789e-05	2.1297071725712158e-05	4.9839625717140734e-05	1.7446242054575123e-05	1.3567546375270467e-05	1.0589461453491822e-05	1.163321576314047e-05	2.4583958293078467e-05	1.0497089533600956e-05	8.448272637906484e-06
hsa-miR-1246	2.7045638489653356e-05	3.43158098985441e-05	3.4248994779773057e-05	8.381288353120908e-05	4.053255543112755e-05	8.120030543068424e-06	2.7309033612255007e-05	4.280201028450392e-05	3.887000275426544e-05	2.8775215469067916e-05	3.504701089696027e-05
hsa-miR-1248	1.716404403850902e-05	1.2561635230667889e-05	2.7645764930639416e-05	4.192641063127667e-05	1.1777977306337561e-05	1.0242112693958916e-05	2.543152731959708e-05	2.1789459424326196e-05	6.269145615078742e-06	4.949122012476437e-05	7.945259312691633e-06
hsa-miR-1249-5p	6.78615178912878e-05	1.8247237676405348e-05	0.00010648584429873154	4.4711392547469586e-05	2.8988932172069326e-05	4.601163891493343e-05	5.1752802392002195e-05	5.355440953280777e-05	2.0315139408921823e-05	5.476437581819482e-05	3.323322380310856e-05
hsa-miR-1250-3p	4.770168015966192e-05	0.00011863750842167065	0.00013017836317885667	0.00016655857325531542	4.8092253564391285e-05	0.00011148722842335701	6.235269393073395e-05	9.421390859642997e-05	7.449788245139644e-05	0.00016233725182246417	6.768632010789588e-05
hsa-miR-1251-3p	1.1650522537820507e-05	1.856886228779331e-05	2.3548451281385496e-05	2.8181253583170474e-05	3.27111738442909e-05	1.740797233651392e-05	2.0706545910798013e-05	1.35832606247277e-05	7.5039097282569855e-06	1.559247903060168e-05	2.5174633265123703e-05
hsa-miR-1251-5p	1.2333531458352809e-06	1.4596088249163586e-07	1.5135075273065013e-06	1.0370365544076776e-06	3.507032886318484e-07	1.150486355072644e-06	1.1894215958818677e-06	2.4824180400173645e-07	1.181179072773375e-06	1.0835063903869013e-06	1.0007310038417927e-06
hsa-miR-1252-3p	4.2938529077218845e-05	3.7691152101615444e-05	7.427368109347299e-05	0.00012960315507370979	2.7218529794481583e-05	8.701129991095513e-05	3.777410165639594e-05	3.774662036448717e-05	7.818501762812957e-05	1.7807364201871678e-05	6.610538548557088e-05
hsa-miR-1252-5p	2.2499345504911616e-05	1.399041047989158e-05	1.7015201592585072e-05	5.0445723900338635e-05	1.5922871170914732e-05	7.556572199973743e-06	1.8112485122401267e-05	1.0784156984300353e-05	1.0904781447607093e-05	2.047091766144149e-05	1.2859815797128249e-05
hsa-miR-1253	0.00014462745457421988	5.394931213231757e-05	4.3945041397819296e-05	0.00011764200462494045	0.00011646237544482574	2.0181179934297688e-05	0.00012045702169416472	0.00019791543309111148	4.915537283523008e-05	0.00024738156935200095	0.00015542696928605437
hsa-miR-1255a	4.389693003759021e-06	3.1514816782873822e-06	7.422564522130415e-06	7.395827196887694e-06	5.73003808312933e-06	5.555055849981727e-06	2.3731408873572946e-06	4.384334715723526e-06	3.222168970751227e-06	1.4340205325424904e-06	3.2481009384355275e-06
hsa-miR-1255b-2-3p	3.698590808198787e-05	4.32133128924761e-05	3.12399206450209e-05	1.3333900824363809e-05	5.974465238978155e-06	6.721635145368055e-05	7.60446855565533e-05	4.9706439313013107e-05	5.954740117886104e-06	7.7637771028094e-05	9.384679287904873e-05
hsa-miR-1255b-5p	9.547822628519498e-06	8.739971235627308e-06	1.8417600585962646e-05	1.7861004380392842e-05	1.3015400327276438e-05	1.3949666026746854e-05	3.8118469092296436e-06	1.176609021058539e-05	9.22814888326684e-06	3.125672492387821e-06	6.056191068637418e-06
hsa-miR-1256	3.5327639125171117e-06	2.512896571715828e-06	7.917267794255167e-06	1.027444886858575e-05	6.761542863387149e-06	6.671237770206062e-06	9.10676499188412e-06	6.592388672288507e-06	5.207165941101266e-06	9.005783795146272e-06	5.4627753343083896e-06
hsa-miR-1257	1.36790868054959e-05	1.6591413441346958e-05	4.409763641888276e-05	3.540056786732748e-05	1.755674384185113e-05	2.0709881937364116e-05	1.8928923964267597e-05	2.9268332582432777e-05	2.1911171643296257e-05	8.364045243069995e-06	1.0207030754827429e-05
hsa-miR-1258	3.9570641092723235e-06	2.108735316141974e-06	4.2598544496286195e-06	3.4979896099684993e-06	2.1523592295125127e-06	2.02484648070822e-06	5.57736211703741e-06	2.2046615413273685e-06	2.145390453733853e-06	3.009280135302106e-06	1.9622425497800577e-06
hsa-miR-125a-3p	1.269210952159483e-05	7.070926130836597e-06	2.7191650588065386e-05	7.675006600038614e-06	1.550752858747728e-05	2.6671174055081792e-05	3.1675932405050844e-05	7.224018645501928e-06	1.1302960956527386e-05	2.432775181659963e-05	9.215003956342116e-06
hsa-miR-125a-5p	3.714299509738339e-06	2.056616494883201e-06	6.2476660787069704e-06	5.856022198713617e-06	1.9158892428094987e-06	2.3132477053877665e-06	4.320484549680259e-06	2.008444653256447e-06	2.4315754671988543e-06	6.748899068043102e-06	4.339685347076738e-06
hsa-miR-125b-2-3p	4.5840519305784255e-05	2.2292097128229216e-05	3.275157359894365e-05	8.180281292879954e-05	1.4367275070981123e-05	2.1897867554798722e-05	1.8072916645905934e-05	8.547769539291039e-06	1.6085094102891162e-05	2.7780446544056758e-05	2.0083034542039968e-05
hsa-miR-125b-5p	3.624188593676081e-06	3.264575298089767e-06	8.714104296814185e-06	5.6691137615416665e-06	4.391710263007553e-06	4.913083557767095e-06	8.359100320376456e-06	2.312665174031281e-06	8.212326974899042e-06	7.873772119637579e-06	7.668179932807107e-06
hsa-miR-126-3p	4.699585076650692e-08	1.0423276108895152e-07	1.9558913777473208e-07	8.248334637528387e-08	4.413566045968764e-08	8.373957882668037e-08	7.651562583532723e-08	6.536751584462763e-08	1.2379405234241858e-07	2.4395973241553293e-08	5.368239541780895e-08
hsa-miR-126-5p	1.8799337340169586e-05	1.8683611415326595e-05	4.330461160861887e-05	6.882251182105392e-05	1.7464924894738942e-05	1.4750577975064516e-05	2.445934478600975e-05	4.262854054104537e-05	2.1330506569938734e-05	4.570712917484343e-05	1.6243717254837975e-05
